player_id,player,season,team,pos,age,experience,games,games_started,min_per_game,pts,reb,ast,stl,blk,tov,fg_pct,fg3_pct,ft_pct,per,ts_pct,usg_pct,bpm,vorp,ws,ws_48,salary,instagram_followers,twitter_followers,jersey_rank,marketability,is_star,war,performance_value,commercial_value,total_value
Z5KVJKWS,Cameron Jones,2021,ATL,C,24,2,26,21,29.3,15.7,15.2,1.7,0.9,1.7,2.0,0.491,0.15,0.622,31.6,0.556,23.3,5.0,8.1,0.7,4.14,187611.0,45081,14263,52,5.1,False,3.47,1041000.0000000001,1015853.0,1025911.8
EPM9ABBZ,Deja Irving,2021,ATL,C,28,6,27,23,32.5,16.3,21.6,3.0,1.2,3.3,3.0,0.452,0.18,0.708,37.6,0.528,29.9,7.4,13.7,0.9,4.843,174151.0,43250,7642,145,2.9,False,5.37,1611000.0,37752.0,667051.2
0V98PY3G,Tiana Harris,2021,ATL,C,29,7,27,26,28.5,17.8,12.4,3.5,1.6,2.2,3.3,0.45,0.259,0.799,34.9,0.497,17.8,6.5,10.5,0.9,5.402,95469.0,57001,4868,86,5.0,False,4.26,1278000.0,656187.0,904912.2
UYQ7EZZE,Danielle Xavier,2021,ATL,G,28,6,19,1,13.8,7.9,3.4,3.1,0.9,0.3,1.5,0.449,0.384,0.766,30.4,0.501,24.5,5.6,3.1,0.3,4.741,172029.0,38536,7591,102,2.5,False,1.3,390000.0,247306.0,304383.6
5HXBKVPO,Diamond King,2021,ATL,F,22,0,14,3,23.9,8.7,4.0,1.7,0.9,0.3,2.9,0.488,0.287,0.786,14.6,0.526,20.7,0.8,0.6,0.2,2.275,70000.0,37602,5263,50,5.7,False,0.61,183000.0,1156287.0,766972.2
7OGHNLIO,Quinn Lee,2021,ATL,G,27,5,16,2,10.2,13.9,2.8,5.5,1.3,0.2,1.9,0.361,0.411,0.837,40.0,0.434,23.8,8.3,2.9,0.2,5.218,192063.0,27557,4786,141,5.7,False,1.09,327000.0,117687.0,201412.2
EDUQ56L2,Janelle Young,2021,ATL,G-F,27,5,13,0,23.3,9.0,4.1,2.2,1.0,0.2,1.7,0.426,0.374,0.731,17.6,0.473,18.3,0.9,0.6,0.2,2.646,84239.0,54843,8163,52,2.3,False,0.57,170999.99999999997,458298.0,343378.8
21OKZGWZ,Odyssey Martin,2021,ATL,C,32,10,13,1,16.5,8.4,11.2,1.5,1.1,0.9,3.3,0.436,0.183,0.667,33.6,0.489,19.6,6.8,3.1,0.3,5.761,170529.0,46649,14128,112,3.9,False,1.23,369000.0,308941.0,332964.6
G87KV2QE,Erica King,2021,ATL,F,24,2,18,2,15.1,9.6,5.0,2.6,1.1,0.6,3.2,0.438,0.349,0.748,31.3,0.484,21.1,6.4,3.7,0.3,5.177,76632.0,30017,9819,84,5.7,False,1.49,447000.0,768341.0,639804.6
WYK453ZM,Crystal Anderson,2021,ATL,F,27,5,15,2,22.0,9.2,5.7,2.9,0.8,0.8,2.5,0.461,0.303,0.682,23.4,0.499,21.7,3.7,2.6,0.3,3.746,174951.0,13073,13208,81,5.8,False,1.22,366000.0,815049.0,635429.3999999999
KUX98UPA,Azura Davis,2021,CHI,F,27,5,27,21,31.3,15.5,13.7,3.0,1.9,0.7,1.5,0.46,0.306,0.862,30.1,0.535,26.8,4.7,8.3,0.9,4.987,119238.0,17433,1686,113,5.5,False,3.69,1107000.0,420103.0,694861.8
CBLOVTYO,Megan Green,2021,CHI,F-C,22,0,26,23,33.0,11.1,7.9,3.4,1.4,2.0,2.1,0.457,0.278,0.807,22.1,0.489,20.5,2.7,4.9,0.7,3.773,120930.0,36275,8416,135,5.7,False,2.63,789000.0,187495.0,428097.0
KPBVBJH7,Megan Carter,2021,CHI,F,28,6,28,22,25.8,26.7,14.4,3.6,1.5,1.4,2.6,0.456,0.363,0.866,40.0,0.488,20.9,9.1,13.9,0.9,6.06,120582.0,40251,2381,97,2.5,False,5.22,1566000.0,272132.0,789679.2
DDFJMYN1,Monique Davis,2021,CHI,C,26,4,27,25,27.7,9.9,9.8,1.6,0.8,1.8,2.3,0.508,0.164,0.779,21.3,0.569,21.7,1.6,2.6,0.6,3.873,183387.0,15368,2480,32,5.1,False,1.75,525000.0,1215620.0,939372.0
MBZQ6VIX,Elena Brown,2021,CHI,F,27,5,28,22,26.1,26.3,10.2,6.9,1.4,1.6,1.8,0.436,0.298,0.842,40.0,0.49,24.7,9.2,14.2,1.1,7.456,233486.0,21701,13919,86,5.5,False,5.33,1599000.0,718918.0,1070950.8
Q89MXE7C,Elena Garcia,2021,CHI,G-F,27,5,21,2,11.0,11.6,3.0,3.1,0.8,0.5,2.3,0.406,0.303,0.851,40.0,0.443,29.0,9.1,4.4,0.3,5.344,82214.0,26045,3287,70,4.7,False,1.67,501000.0,764157.0,658894.2
BL9I3CZS,Feyonda Robinson,2021,CHI,F-C,22,0,13,3,22.1,12.0,4.9,1.2,0.8,1.3,2.2,0.465,0.274,0.69,23.4,0.541,15.0,2.3,1.4,0.2,3.726,106181.0,46053,6177,54,4.8,False,0.8,240000.0,936214.0,657728.4
WWKVBGR2,Megan Taylor,2021,CHI,G,25,3,22,5,17.5,15.6,2.1,3.6,1.4,0.4,1.0,0.356,0.261,0.84,34.1,0.432,26.4,6.8,5.5,0.5,6.132,157168.0,24227,9211,95,6.0,False,2.21,663000.0,676013.0,670807.8
4ZM0H6U0,Nia Young,2021,CHI,C,27,5,16,0,11.3,6.3,9.4,0.9,0.6,1.1,2.2,0.5,0.158,0.724,40.0,0.559,17.5,7.5,2.9,0.2,6.081,70000.0,13072,4521,68,2.2,False,1.12,336000.00000000006,365974.0,353984.4
J9F1LM2D,Lexie Xavier,2021,CHI,F,27,5,13,0,10.3,10.7,6.2,2.5,0.9,0.6,2.6,0.405,0.312,0.719,40.0,0.484,23.8,8.4,2.4,0.2,5.988,140894.0,55024,13762,42,3.1,False,0.91,273000.0,680065.0,517239.0
JII32RM0,Brianna Harris,2021,CHI,G,25,3,13,0,18.1,6.9,2.1,2.9,1.1,0.1,2.5,0.363,0.352,0.864,19.1,0.416,20.2,1.7,0.8,0.1,2.736,121496.0,24358,1569,48,2.5,False,0.57,170999.99999999997,516296.0,378177.6
19L5C732,Elena Foster,2021,CHI,G,23,1,19,4,18.6,12.7,1.5,5.1,1.2,0.2,2.3,0.407,0.412,0.871,28.1,0.475,17.5,4.8,3.6,0.4,4.787,131571.0,13228,12526,30,5.6,False,1.56,468000.0,1358084.0,1002050.4
INKEBM8X,Alyssa Thomas,2021,CON,F,29,7,29,29,30.7,12.0,8.9,8.3,1.4,0.6,3.0,0.513,0.279,0.642,21.4,0.555,25.9,5.8,3.1,0.7,3.94,322984.0,87500,38500,50,5.0,True,4.52,1355999.9999999998,1022600.0,1155960.0
CFXHLWPG,DeWanna Bonner,2021,CON,F,34,12,29,29,31.4,16.9,5.9,2.7,1.1,0.9,1.9,0.421,0.342,0.81,18.7,0.498,24.2,2.7,1.9,0.7,3.803,342000.0,66500,31499,50,5.0,True,2.79,837000.0,1019800.0,946680.0
L90W9IGI,Ximena Taylor,2021,CON,G,22,0,27,25,28.1,17.2,3.6,4.9,2.1,0.4,1.3,0.386,0.305,0.789,25.3,0.431,26.8,2.5,4.0,0.5,3.375,196300.0,13575,11620,49,5.1,False,2.22,666000.0000000001,1042970.0,892182.0
6OASSCTW,Brianna Xavier,2021,CON,F,23,1,30,26,25.3,13.1,10.9,5.5,1.1,0.7,2.9,0.465,0.241,0.825,30.5,0.524,15.7,6.0,9.6,0.9,5.411,177092.0,18201,9930,111,3.8,False,3.95,1185000.0,306138.0,657682.8
3MRK35BB,Paris Davis,2021,CON,G,27,5,27,24,31.8,22.3,5.0,8.6,2.4,0.2,2.7,0.39,0.274,0.784,31.5,0.445,20.7,6.0,10.9,0.8,4.26,203050.0,34234,8500,77,5.9,False,4.47,1341000.0,878243.0,1063345.7999999998
HCDT4EAT,Cameron Robinson,2021,CON,F-C,25,3,23,5,24.0,6.1,5.5,2.0,0.7,0.6,3.2,0.482,0.287,0.651,14.9,0.553,18.2,0.4,0.5,0.2,1.973,102881.0,49356,1494,45,3.2,False,0.86,258000.0,681654.0,512192.39999999997
WMRG5G3V,Tierra Irving,2021,CON,F,25,3,23,3,10.9,13.0,8.1,2.8,0.5,0.8,2.2,0.391,0.343,0.701,40.0,0.443,28.5,8.9,4.7,0.3,5.163,184903.0,32030,13800,131,2.2,False,1.78,534000.0,90017.0,267610.2
IPLK899Q,Nia Zhang,2021,CON,G,27,5,17,4,23.3,7.5,1.8,3.0,1.4,0.3,2.4,0.357,0.344,0.777,14.9,0.406,15.6,-0.4,-0.4,0.2,2.833,70000.0,42481,14323,113,2.7,False,0.41,122999.99999999999,208267.0,174160.2
5NA4WRYB,Grace Lewis,2021,CON,G,22,0,24,5,13.9,10.9,1.8,3.7,0.9,0.1,2.3,0.397,0.364,0.94,30.9,0.459,27.9,5.4,3.8,0.4,5.336,143435.0,31692,1927,140,3.6,False,1.61,483000.00000000006,81621.0,242172.60000000003
A3PFCLJN,Aaliyah Carter,2021,CON,G,22,0,19,2,18.4,7.5,1.9,4.3,0.9,0.3,1.4,0.441,0.371,0.791,22.7,0.514,29.0,2.7,2.0,0.3,3.873,140251.0,19401,1310,107,4.1,False,1.07,321000.0,362498.0,345898.8
D7FBGNX6,Erica Rodriguez,2021,CON,F,22,0,16,2,14.1,9.3,5.2,2.5,0.6,0.9,1.9,0.481,0.31,0.746,32.7,0.551,27.5,5.7,2.7,0.2,4.697,108596.0,35499,2505,119,4.6,False,1.13,338999.99999999994,297896.0,314337.6
BQ8C1JHP,Cierra Martinez,2021,CON,F,25,3,21,0,21.1,8.5,7.5,2.2,0.5,0.6,2.4,0.484,0.309,0.827,24.1,0.53,21.3,3.9,3.6,0.4,3.922,159653.0,21349,10575,123,5.7,False,1.7,510000.0,322839.0,397703.4
FK0LEXVQ,Paris Taylor,2021,DAL,C,24,2,28,26,33.3,19.0,11.5,1.4,1.1,2.0,3.4,0.463,0.252,0.752,29.1,0.539,20.9,5.6,10.9,0.9,4.543,74776.0,28255,5891,132,4.0,False,4.61,1383000.0,154732.0,646039.2
42G3BEJ8,Tiana Zhang,2021,DAL,G,26,4,26,22,28.4,17.4,6.6,12.2,2.7,0.3,1.9,0.355,0.341,0.829,37.7,0.423,20.5,7.0,10.9,1.0,6.726,252664.0,35344,6898,126,4.6,False,4.33,1299000.0,233886.0,659931.6
37505QXE,Deja Martin,2021,DAL,G-F,22,0,26,24,28.4,18.2,3.9,2.7,1.2,0.4,1.8,0.371,0.257,0.806,25.9,0.44,17.1,3.1,4.8,0.6,3.873,137350.0,26896,3724,43,4.7,False,2.45,735000.0,1018078.0,904846.7999999999
IK5GZ3L0,Lexie Martin,2021,DAL,G,26,4,30,24,28.8,26.6,5.0,9.1,1.9,0.3,1.4,0.442,0.314,0.768,39.9,0.494,25.8,8.6,15.7,1.1,6.2,101331.0,19924,5093,118,4.2,False,5.96,1788000.0,279301.0,882780.6
0QDXRTWZ,Tiana Young,2021,DAL,F-C,22,0,30,27,32.7,18.9,11.6,2.1,1.3,2.4,2.2,0.42,0.317,0.843,28.5,0.464,15.0,5.1,10.5,1.1,5.386,165025.0,40444,8386,55,2.5,False,4.53,1359000.0,482442.0,833065.2
5SRHA2K8,Renee Irving,2021,DAL,G,23,1,24,0,21.3,10.3,1.6,4.7,1.3,0.4,1.4,0.375,0.351,0.821,23.8,0.453,17.0,3.4,3.7,0.4,4.17,177646.0,47918,11148,124,5.8,False,1.8,540000.0,320052.0,408031.19999999995
M679RT82,Tierra Vaughn,2021,DAL,F-C,28,6,14,1,15.5,10.8,8.4,1.1,1.0,0.7,3.0,0.464,0.24,0.827,33.9,0.503,16.7,5.6,2.6,0.2,5.498,122302.0,35412,7366,106,5.3,False,1.07,321000.0,481534.0,417320.39999999997
CWENNDIO,Yolanda Robinson,2021,DAL,G,22,0,15,1,15.9,9.0,1.6,3.9,0.6,0.2,2.6,0.45,0.346,0.88,23.8,0.509,15.8,2.5,1.2,0.2,4.257,138063.0,11291,1092,89,4.5,False,0.7,210000.0,559114.0,419468.39999999997
S16183UM,Nia Anderson,2021,DAL,G,24,2,18,5,23.8,7.7,2.6,2.8,1.0,0.3,1.1,0.371,0.314,0.933,17.2,0.436,21.2,0.7,0.7,0.3,3.286,70000.0,33369,2545,83,3.1,False,0.75,225000.0,423827.0,344296.19999999995
CF12L4CL,Lexie Foster,2021,DAL,F-C,24,2,17,1,10.9,10.1,8.2,1.5,0.6,0.9,2.3,0.453,0.254,0.735,40.0,0.515,18.1,8.2,3.2,0.2,5.57,214482.0,33260,7512,133,2.0,False,1.23,369000.0,73631.0,191778.6
K0R2DG11,Janelle Adams,2021,DAL,C,24,2,25,4,22.6,8.2,5.7,0.8,0.5,0.9,2.9,0.529,0.282,0.794,15.7,0.583,20.4,1.1,1.3,0.3,2.299,70966.0,13643,8797,66,3.9,False,1.14,341999.99999999994,664750.0,535650.0
4H1S96MC,Tiana Davis,2021,DAL,G,29,7,27,6,20.6,9.6,3.8,6.0,1.0,0.3,2.8,0.436,0.375,0.792,27.1,0.472,16.7,4.4,5.1,0.5,4.32,116478.0,15662,14382,114,3.5,False,2.32,696000.0,261103.0,435061.8
9AUGFCW9,Kelsey Mitchell,2021,IND,G,26,3,31,31,34.0,23.1,3.0,4.4,1.3,0.2,2.9,0.452,0.424,0.876,21.4,0.524,25.6,2.6,2.1,0.7,3.369,340683.0,59499,17500,50,5.0,True,3.16,948000.0,1017700.0,989820.0
FTSTT7SO,Yolanda Evans,2021,IND,G,27,5,25,22,33.5,21.5,4.3,12.3,1.8,0.5,3.3,0.442,0.297,0.904,31.0,0.479,22.6,6.3,11.1,0.9,5.297,70000.0,62312,1975,32,5.5,False,4.53,1359000.0,1316072.0,1333243.2
02EBQIT1,Destinee Jones,2021,IND,F,29,7,29,28,25.5,24.4,8.7,4.4,1.3,1.2,2.2,0.458,0.364,0.728,40.0,0.534,25.7,9.0,14.0,1.1,6.84,246117.0,11691,9844,73,3.7,False,5.3,1590000.0,578794.0,983276.3999999999
QB6Z733Q,Jasmine Anderson,2021,IND,G,27,5,25,24,30.8,24.5,5.1,10.0,2.2,0.6,1.8,0.422,0.389,0.782,38.5,0.49,25.6,7.4,12.0,1.2,7.36,247464.0,42287,11270,71,2.5,False,4.71,1413000.0,402678.0,806806.8
R4SB91SP,Quinn Martin,2021,IND,G-F,24,2,26,23,32.3,10.4,6.1,5.3,1.3,1.1,1.1,0.385,0.358,0.886,20.1,0.431,24.2,1.9,3.3,0.5,2.993,92689.0,27113,1350,99,3.1,False,2.13,639000.0,324165.0,450099.0
DC9249ZX,Tiana Brown,2021,IND,F,29,7,17,4,10.9,15.3,6.0,2.9,0.9,0.9,1.2,0.47,0.306,0.829,40.0,0.502,24.5,7.7,3.0,0.2,6.327,112653.0,27476,2297,99,3.8,False,1.17,351000.0,397463.0,378877.8
LGQLW1MQ,Azura Lewis,2021,IND,F,23,1,22,3,23.3,11.7,3.7,1.6,1.0,0.8,3.4,0.447,0.304,0.782,21.0,0.503,28.7,1.5,1.6,0.4,3.429,92270.0,19657,12241,138,2.7,False,1.17,351000.0,71922.0,183553.2
TH8UES97,Grace Lewis,2021,IND,F-C,23,1,19,2,21.0,5.3,6.4,2.3,0.4,1.3,2.7,0.48,0.34,0.727,16.5,0.55,20.2,1.4,1.2,0.2,2.662,156563.0,26692,5884,149,3.8,False,0.88,264000.0,17676.0,116205.6
88CRFT82,Erica Irving,2021,IND,F,22,0,26,2,22.6,10.9,6.6,1.2,0.4,0.6,3.2,0.47,0.289,0.771,23.0,0.531,19.1,3.5,4.4,0.4,3.363,177176.0,19188,6997,35,2.1,False,2.1,630000.0,488300.0,544980.0
F4I66SG8,Diamond Martin,2021,IND,F,26,4,24,2,20.5,6.7,4.9,2.0,0.8,0.7,3.4,0.465,0.277,0.707,16.3,0.5,21.5,0.5,0.5,0.3,2.694,171602.0,48464,1664,90,2.7,False,0.8,240000.0,332107.0,295264.19999999995
2CPUYVDT,Victoria Irving,2021,IND,G-F,22,0,14,2,18.6,11.1,2.3,2.7,0.6,0.3,2.7,0.468,0.356,0.903,21.0,0.518,17.1,1.2,0.7,0.2,3.784,95727.0,26919,11283,55,3.9,False,0.54,162000.0,751780.0,515868.0
7AYN7HDK,Ximena Lewis,2021,IND,C,25,3,24,5,12.0,7.7,8.9,1.7,0.6,1.0,1.4,0.437,0.158,0.61,40.0,0.497,17.5,8.6,5.2,0.4,5.893,88990.0,16464,9061,100,4.5,False,1.99,597000.0,461297.0,515578.2
74DSQDQQ,A'ja Wilson,2021,LVA,F-C,25,3,31,31,33.3,32.5,14.4,3.1,2.2,3.1,2.1,0.528,0.348,0.863,41.6,0.562,18.8,15.1,6.1,1.6,7.407,342000.0,665000,266000,50,5.0,True,11.49,3447000.0,1103100.0,2040660.0
BLK40F53,Kelsey Plum,2021,LVA,G,27,4,31,31,28.6,21.8,3.4,5.5,1.2,0.4,2.8,0.444,0.41,0.88,23.5,0.491,22.7,4.3,3.3,0.9,4.754,342000.0,406000,154000,50,5.0,True,3.64,1092000.0,1066000.0,1076400.0
WYEYGCZU,Chelsea Gray,2021,LVA,G,29,7,28,28,34.4,16.9,3.2,7.4,1.0,0.2,2.3,0.449,0.36,0.893,22.4,0.527,25.9,5.2,2.9,0.6,3.04,337435.0,125999,52500,50,5.0,True,4.51,1353000.0,1027850.0,1157910.0
MF25WN5V,Jackie Young,2021,LVA,G-F,24,2,27,27,31.4,19.1,5.7,5.2,1.5,0.6,2.5,0.485,0.331,0.801,21.1,0.531,22.5,3.4,2.4,0.6,3.599,301442.0,154000,66500,50,5.0,True,2.98,894000.0,1032050.0,976830.0
8XD1YREM,Feyonda Jackson,2021,LVA,F,31,9,27,24,29.2,19.8,11.1,6.8,1.5,1.2,1.0,0.393,0.238,0.815,39.4,0.449,25.0,7.8,12.9,1.1,6.901,200514.0,33490,17612,36,4.6,False,5.03,1509000.0,1062701.0,1241220.6
ILLIOPYC,Kalani Foster,2021,LVA,G,26,4,19,0,22.3,13.6,2.4,5.4,0.9,0.1,1.4,0.441,0.387,0.937,26.6,0.473,22.0,4.0,3.5,0.4,4.1,72429.0,38590,2870,92,5.3,False,1.66,498000.0,629795.0,577077.0
L0KYNTE1,Erica Williams,2021,LVA,G,28,6,26,6,20.7,8.5,2.6,2.9,1.2,0.4,1.4,0.377,0.3,0.864,18.1,0.439,19.3,0.2,0.3,0.3,2.386,153679.0,30521,2890,111,4.6,False,0.77,231000.0,371074.0,315044.4
NH9AREX5,Victoria Young,2021,LVA,G,31,9,13,3,18.3,13.3,3.6,4.1,0.8,0.2,1.4,0.366,0.354,0.831,32.3,0.408,23.9,5.2,2.6,0.2,4.48,80363.0,23411,5959,41,2.3,False,1.12,336000.00000000006,507351.0,438810.6
GSY1O0TC,Nia Clark,2021,LVA,F-C,22,0,14,0,14.8,4.9,4.1,1.8,0.4,0.7,2.9,0.444,0.253,0.814,17.3,0.493,21.3,1.3,0.6,0.1,3.16,138025.0,27341,9575,60,5.1,False,0.45,135000.0,931965.0,613179.0
6TLNQTRS,Monique King,2021,LVA,F-C,31,9,24,5,14.9,10.6,5.5,1.8,0.9,1.4,1.1,0.453,0.31,0.84,37.3,0.506,28.7,8.3,6.3,0.4,5.551,81477.0,7493,14589,90,4.9,False,2.4,720000.0,599964.0,647978.3999999999
4B5RUVRT,Diamond Davis,2021,LVA,F,24,2,22,3,12.5,9.3,3.8,2.1,0.7,0.5,2.1,0.452,0.297,0.753,34.6,0.517,21.2,7.4,4.3,0.3,5.558,182838.0,16740,6717,131,5.9,False,1.68,504000.0,238768.0,344860.8
ZO6JC4KS,Tiana Smith,2021,LVA,G-F,22,0,21,6,17.1,9.5,3.0,2.7,0.4,0.6,1.7,0.467,0.29,0.778,25.8,0.512,27.8,4.2,3.2,0.3,4.333,88483.0,10699,5544,116,3.0,False,1.45,435000.0,210975.0,300585.0
TV5O2796,Kalani Moore,2021,LAX,G-F,33,11,30,25,28.9,30.9,10.2,5.7,2.4,1.5,3.4,0.453,0.4,0.845,40.0,0.491,25.9,8.0,14.7,1.4,7.633,105739.0,55291,11298,123,4.0,False,5.64,1692000.0,229327.0,814396.2
C5TT547W,Danielle White,2021,LAX,G-F,22,0,28,22,28.6,11.2,8.2,2.4,1.3,0.3,2.8,0.374,0.323,0.771,20.7,0.418,21.9,2.3,3.9,0.5,2.723,178659.0,32634,6792,138,5.4,False,2.24,672000.0000000001,144658.0,355594.80000000005
79E339L4,Kianna Anderson,2021,LAX,F,30,8,28,27,33.7,15.4,10.8,5.9,2.5,1.4,1.3,0.452,0.289,0.809,29.0,0.506,23.1,5.5,10.9,0.9,4.487,188045.0,40096,1669,77,5.4,False,4.61,1383000.0,803711.0,1035426.6
5CDCUD2A,Megan Nelson,2021,LAX,F,26,4,27,25,25.8,26.7,14.2,4.6,1.9,1.8,2.1,0.432,0.233,0.846,40.0,0.492,16.5,8.6,12.7,0.8,5.705,122125.0,49967,6799,69,5.4,False,4.81,1442999.9999999998,891731.0,1112238.5999999999
ES1W95N2,Cameron Carter,2021,LAX,F-C,27,5,27,23,27.4,11.5,17.5,3.0,1.6,2.6,1.4,0.445,0.252,0.776,35.5,0.48,29.1,6.7,10.4,0.8,5.348,147453.0,50954,3283,135,6.0,False,4.19,1257000.0000000002,198508.0,621904.8
VX5ZLQQ9,Shyla Lewis,2021,LAX,F,29,7,25,1,13.5,11.2,8.3,2.0,0.8,0.8,2.8,0.481,0.342,0.748,40.0,0.531,18.4,7.9,5.6,0.5,7.58,276726.0,19302,16389,127,4.4,False,2.18,654000.0,214341.0,390204.6
Q303XMV0,Quinn Jackson,2021,LAX,F,22,0,23,6,18.8,8.5,4.6,1.7,0.4,0.6,1.3,0.477,0.313,0.68,21.7,0.521,19.9,2.7,2.5,0.4,4.078,169742.0,36601,9069,57,2.7,False,1.32,396000.0,510066.0,464439.6
M4YKBX7Y,Deja Brown,2021,LAX,G-F,26,4,17,4,18.7,10.9,4.0,2.2,0.9,0.5,2.3,0.459,0.388,0.785,24.4,0.531,25.7,2.2,1.5,0.2,3.254,122989.0,21131,10497,98,3.9,False,0.87,261000.0,415867.0,353920.19999999995
JKR9AIVE,Ximena Thompson,2021,LAX,G,24,2,15,3,20.5,7.8,2.6,4.4,0.9,0.3,2.6,0.397,0.329,0.871,19.1,0.455,28.8,2.0,1.3,0.2,3.098,81203.0,38165,13440,63,3.1,False,0.8,240000.0,548800.0,425280.0
ZMGACSKY,Azura Young,2021,LAX,F-C,22,0,19,1,13.4,5.4,4.2,1.4,0.5,0.7,2.8,0.448,0.207,0.709,21.4,0.513,16.0,2.5,1.3,0.2,3.765,117479.0,29074,5264,138,5.5,False,0.75,225000.0,146777.0,178066.2
WGYXEPLB,Monique Xavier,2021,LAX,F,28,6,14,3,11.2,12.3,6.2,3.2,1.1,0.5,2.9,0.428,0.225,0.835,40.0,0.485,16.8,9.1,3.0,0.2,5.857,110986.0,16550,6718,80,5.4,False,1.13,338999.99999999994,769313.0,597187.7999999999
L0IBJPYX,Quinn Moore,2021,LAX,G,22,0,24,3,17.8,13.0,1.7,2.7,1.0,0.3,3.3,0.371,0.39,0.834,24.4,0.413,28.3,3.1,2.8,0.3,3.437,111823.0,41821,10738,103,3.4,False,1.42,426000.0,329974.0,368384.4
OPTRYC0A,Napheesa Collier,2021,MIN,F,25,2,28,28,31.1,24.1,11.4,4.0,2.2,1.7,2.7,0.496,0.401,0.884,31.3,0.565,25.4,8.9,4.1,0.9,4.982,342000.0,136500,59499,50,5.0,True,6.18,1854000.0,1029600.0,1359360.0
VCYY181N,Tiana White,2021,MIN,G,24,2,28,25,25.5,18.1,4.8,5.7,2.5,0.1,1.7,0.415,0.266,0.901,33.6,0.485,24.5,5.6,8.5,0.6,4.328,105163.0,21455,9569,148,3.2,False,3.53,1059000.0,21186.0,436311.6
2LXR28Z0,Kianna Quinn,2021,MIN,C,27,5,30,27,25.9,22.0,10.2,3.2,1.7,2.4,1.8,0.505,0.286,0.612,39.4,0.583,28.5,8.2,13.4,0.9,5.636,155889.0,29653,14754,118,5.1,False,5.16,1548000.0,341130.0,823878.0
PRBCOA1P,Yolanda Brown,2021,MIN,F,24,2,27,26,33.5,27.0,7.6,4.3,1.1,0.7,1.5,0.479,0.254,0.789,33.2,0.552,16.7,5.8,11.0,1.0,5.407,161663.0,36247,1568,117,3.8,False,4.59,1377000.0,261274.0,707564.4
ZM48YW2P,Feyonda Jackson,2021,MIN,F,32,10,26,21,27.6,20.2,19.6,4.0,2.1,1.8,1.4,0.448,0.317,0.798,40.0,0.498,17.5,9.0,13.7,0.9,6.221,254089.0,14458,10366,63,3.1,False,5.14,1542000.0,547139.0,945083.3999999999
O4Q9ZV8Y,Cameron Owens,2021,MIN,G,23,1,16,2,11.5,11.7,2.9,2.5,0.7,0.3,2.2,0.391,0.416,0.927,40.0,0.44,28.4,9.3,3.6,0.2,6.108,123670.0,12890,4668,49,2.0,False,1.35,405000.0,408702.0,407221.19999999995
J08YZ93Z,Crystal Owens,2021,MIN,G,25,3,17,0,13.0,8.0,2.9,6.0,1.2,0.1,1.7,0.363,0.396,0.832,37.2,0.434,28.8,7.1,3.3,0.3,6.543,131280.0,38258,11716,33,5.2,False,1.31,393000.0,1232397.0,896638.2
DWJFSV5L,Elena Parker,2021,MIN,C,24,2,16,1,10.1,8.2,7.2,1.5,0.5,1.0,2.0,0.457,0.289,0.644,40.0,0.506,26.1,9.2,3.1,0.2,7.076,70000.0,46233,8330,54,2.9,False,1.18,354000.0,565765.0,481059.0
7M6F68SE,Feyonda Taylor,2021,MIN,F,24,2,19,3,22.0,9.1,7.2,2.5,0.5,0.3,2.6,0.427,0.319,0.72,23.2,0.461,24.6,2.3,2.0,0.4,4.3,147095.0,38736,3011,39,5.7,False,1.17,351000.0,1281559.0,909335.4
TTYWV018,Aaliyah Robinson,2021,MIN,G,27,5,15,0,10.9,15.7,2.9,4.6,0.9,0.2,3.2,0.395,0.379,0.82,40.0,0.456,29.1,7.6,2.6,0.2,5.346,208576.0,13582,14170,92,2.2,False,1.02,306000.0,260821.0,278892.6
F5YIKX25,Erica Underwood,2021,MIN,C,22,0,22,0,14.6,4.4,5.7,0.5,0.6,0.9,1.2,0.515,0.229,0.701,22.2,0.581,26.5,1.7,1.2,0.2,3.038,116651.0,32066,15729,58,3.6,False,0.77,231000.0,673041.0,496224.6
NE07EI3T,Shyla Brown,2021,MIN,F,26,4,19,0,17.9,8.1,6.0,3.5,0.9,0.4,2.3,0.396,0.272,0.775,25.3,0.436,24.8,2.9,2.1,0.3,4.701,102577.0,57727,5247,50,3.9,False,1.08,324000.0,792712.0,605227.2
LQFB8VKZ,Breanna Stewart,2021,NYL,F,27,5,29,29,34.5,21.9,10.0,4.4,1.6,1.8,2.7,0.461,0.338,0.912,29.5,0.512,27.8,9.1,4.1,1.1,5.431,342000.0,475999,199500,50,5.0,True,7.23,2169000.0,1077550.0,1514130.0
L4RRCKUD,Sabrina Ionescu,2021,NYL,G,24,1,31,31,30.9,18.4,6.2,7.0,1.2,0.5,2.8,0.434,0.39,0.896,21.8,0.51,23.2,5.1,3.4,0.9,4.32,309101.0,623000,294000,50,5.0,True,4.43,1329000.0,1101700.0,1192620.0
1XAK44CU,Feyonda Nelson,2021,NYL,G-F,23,1,27,24,30.7,19.3,5.7,5.0,0.9,1.0,2.1,0.397,0.34,0.885,28.6,0.464,19.2,3.7,6.5,0.8,4.638,126411.0,4615,2370,44,3.1,False,3.08,924000.0,663833.0,767899.8
